id,occurrenceID,scientificName,species,vernacularName,eventDate,decimalLatitude,decimalLongitude,datasetName,basisOfRecord,individualCount,coordinateUncertaintyInMeters,depth,sst
08411b54-c94e-48ec-bdde-a5fb2870aeb0,632363,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-22,22.869758,-109.891233,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08418c98-727c-4dde-ad89-f71c9a92db6f,650471,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-10T14:32:25,22.849958,-109.93743,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
084782ae-adb0-4314-926f-b6a5058516c6,651702,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-17T15:14,-65.17175,-64.16003,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
0849ba7f-2bba-4442-b936-0121d64b1986,647338,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-28T10:37:46,34.36,-119.911,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
084de5f1-8f38-4b8c-ad8b-c831c9a49c70,625051,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-04T12:28,22.912995,-109.827392,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
0853aea8-fd06-4cd6-a67c-6a628e078267,650098,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-09T16:52:15,-65.070425,-64.03271,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
0853b57c-b2b5-4568-a414-f27b906831b0,629104,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-17T10:13:33,-64.825,-63.5,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,111319.49,,
0863440a-a25f-44fe-97a1-7a87c1e71bfe,649089,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-07T10:27:22,20.862265,-156.748277,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
08656162-d6b1-427e-8143-6e09112180d8,652738,Grampus griseus,Grampus griseus,Risso's dolphin,2026-03-22T11:25:50,36.768307,-121.856723,Happywhale - Risso's dolphin in North Pacific Ocean,HumanObservation,1,1.11,,
086986c5-560d-469b-8e75-29b360bb2f99,651038,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-13T17:59:20,-64.825133,-63.526172,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
08707407-d3c0-4e6b-801b-8e7dbf3b0cbe,624576,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-04T19:35:49,-54.185525,-36.362487,Happywhale - Humpback whale in South Atlantic Ocean,HumanObservation,1,1.11,,
087531d8-a266-4bcc-bb00-1d52ad14c281,642421,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-25,20.87,-156.7,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
0877516e-fae7-4365-be71-86c3b89ac4d7,626237,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-06T17:30,-62.8239,-57.539167,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
087977a4-b731-48f5-8ca7-b9db8d4e2c05,627810,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-12T14:03:38,33.503726,-118.465576,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
088c9cf8-492c-4dc1-89c8-6fb828278434,645117,Balaenoptera borealis,Balaenoptera borealis,Sei whale,2026-02-25,-52.24581,-60.79303,Happywhale - Sei whale in South Atlantic Ocean,HumanObservation,1,1.11,,
08927b3a-5df2-425c-a2f4-1ca039ed5e8d,634745,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-30T09:59:33,-33.476901,18.042872,Happywhale - Humpback whale in South Atlantic Ocean,HumanObservation,1,111319.49,,
08942451-1b2e-416a-ac23-7891464828f4,656594,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-28T07:22:03,57.030539,-135.351269,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
08980126-7aa6-410c-97ca-6d033ed66452,629051,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-17T18:00,-64.142476,-61.779519,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
089b5d00-aa48-4202-bead-1a2f8ac19585,641557,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-15T10:20:10,20.718623,-156.606875,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
089c499e-f87b-4afd-9b7a-29234b4e0365,651681,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-17T10:29:22,21.245497,-157.831833,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
089d9f63-31f2-4f2b-91f8-c9ebdcd8462e,634715,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-05T16:29:20,-33.884583,18.320941,Happywhale - Humpback whale in South Atlantic Ocean,HumanObservation,1,11131.95,,
089e1573-95ef-4581-8298-89f4e5b268c9,647304,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-04T21:19:09,-62.93985,-59.43055,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
089f08c6-a566-4ad7-8fe0-a04ccbbc7d2d,641271,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-15T15:45:02,22.870791,-109.785838,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08a14e6c-5d86-456a-a807-b29f700f465d,637508,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-03T15:51:10,22.895815,-110.059844,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08a985ac-f87d-4955-83db-d146b91b76d1,649974,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-07T14:08:21,20.886027,-156.738362,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
08ae78b8-19fc-49bc-b9be-853e9fa90235,655227,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-04T10:24:53,22.895815,-110.059844,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08b32be7-802e-446c-b10f-bfbb409d3a4a,641247,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-15T08:53:44,22.927296,-110.301501,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
08b4aae8-4917-4a4a-9284-410716c90be9,646638,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-27T08:29:01,23.253633,-106.50543,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08b68868-a079-47a3-a884-1aa3c1723879,655590,Grampus griseus,Grampus griseus,Risso's dolphin,2026-03-31T11:08:20,36.669992,-121.938985,Happywhale - Risso's dolphin in North Pacific Ocean,HumanObservation,1,1.11,,
08b6fe9a-29a4-4b7c-9c6d-8e715392c6f0,649335,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-24T09:17:29,22.895815,-110.059844,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08b88cd2-b36e-46ad-8258-9c935a5ed540,648949,Orcinus orca,Orcinus orca,Killer whale,2026-02-04T16:28:03,-77.063403,166.92698,Happywhale - Killer whale in Southern Ocean,HumanObservation,1,11131.95,,
08bb3d15-872c-4ae6-93ad-8877d106ae10,638603,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-05T19:31:47,20.736201,-156.558609,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08bdbb24-febe-43b5-bdd4-73c0b74da887,630141,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-21T12:01:30,22.924984,-109.803938,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08be6f84-fe1c-4a09-9f09-914329e46985,643398,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-17T17:29:21,-64.510361,-61.4763,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
08be87a4-2cdf-4bf0-b583-98aa73e0a333,642846,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-20T11:32,20.763528,-156.544444,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
08c00302-6b26-405b-ae73-f6f463cfe78f,646850,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-03-01T01:02:07,26.83,-113.2,Happywhale - Gray whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08c0baa2-b016-408c-bad4-1a1e912d0c65,647089,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-02-11T15:00,25.2823,-112.1418,Happywhale - Gray whale in North Pacific Ocean,HumanObservation,1,11131.95,,
08c24e3b-98ff-4b45-8efa-1fe8354c5342,639600,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-10T11:34:25,19.831492,-156.032074,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
08c3f956-6269-422e-9dc9-e6ab0a60dc53,644931,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-16T10:54:01,20.87,-156.7,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08c400a7-0c12-4182-9a3a-51880b159d21,647614,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-01T16:57:55,20.803423,-156.644495,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
08c41679-eb58-4ca4-a792-e5b8dfbb6067,647676,Balaenoptera acutorostrata,Balaenoptera acutorostrata,Common minke whale,2026-02-27T12:58,-76.325,-158.08,Happywhale - Common minke whale in Southern Ocean,HumanObservation,1,111319.49,,
08c4b332-5ae1-400e-b157-fded81792308,629554,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-01-18T15:44:34,36.581243,-121.999046,Happywhale - Gray whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08c8f874-5e68-440b-9d00-59f92db0c2f7,636614,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-02-01,24.355228,-111.680672,Happywhale - Gray whale in North Pacific Ocean,HumanObservation,1,1.11,,
08ca3005-a5aa-410c-9008-8f71d37d601a,655137,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-29T09:06:59,22.895815,-110.059844,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08cd60e8-84af-405b-a41a-635dfb43e468,647835,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-03T17:20:45,22.886162,-109.861574,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08d15695-70e4-4456-9abe-ad3e340c0be6,651558,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-16T12:36:50,20.724988,-156.533332,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08d4c8b9-65b2-45b1-b0ee-14e284cd11df,656311,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-10T08:55:57,-64.6,-62.2,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,11131.95,,
08d57626-02e9-44a1-85f5-9248a49c88a1,638121,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-05T19:10:06,20.819433,-156.696298,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
08d6230e-a016-4dcd-8b31-743379a1bec4,645163,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-02-05T16:20,-60.771948,-56.36505,Happywhale - Fin whale in Southern Ocean,HumanObservation,1,111319.49,,
08db4322-ead7-4771-843a-44963fd6e1a7,651166,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-08T16:09:05,-64.58,-61.63,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,111319.49,,
08dc90a6-d043-4111-af75-8cc839ef2444,628267,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-16T06:19:42,-64.08,-61.45,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
08e7c0e1-ae03-4811-9a29-b6037d2c0ea5,645230,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-25T11:08:01,22.909685,-109.700797,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08e9388e-6634-40d6-bf53-53c155bf7695,652634,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-20T11:53:45,18.95071,121.848492,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08edf5d8-9675-46e8-aaee-f6feba4a8ce8,638267,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-06T09:21:14,19.78998,-156.07661,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
08ee2ae1-9ec5-4de7-b0e3-77fdca3a672a,646550,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-20T15:08:36,22.895815,-110.059844,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08efb99b-7917-4bc4-aa07-befbe2ad2b37,655804,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-01T08:30,57.033052,-135.369007,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08f01643-800a-4045-8b46-dd069b4d7cea,656030,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-25T10:59,-64.847701,-62.54297,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
08f17323-aaeb-406b-be6f-abdae6f54ae2,641221,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-13T13:36:08,20.646927,-156.579828,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08f4bc9f-2681-431b-af08-5bdedb670fff,630307,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-01-17T10:59,39.43,-123.85,Happywhale - Gray whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08f754fd-e251-4800-b7ee-8a95d11ffa80,627933,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-14T15:40:29,36.850157,-75.895356,Happywhale - Humpback whale in North Atlantic Ocean,HumanObservation,1,1.11,,
08fa48b0-a42e-45f9-aeef-ad363de7ec16,648856,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-04T09:59,-68.875673,-90.406864,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,11131.95,,
08fc82c5-d694-4daf-bcb8-97e7afa878f5,626460,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-08T08:50:28,20.791715,-156.607874,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
08fd435e-77df-492b-8e11-54eb08d2e134,635398,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-28T11:30,20.00696,-155.868399,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
08fdbd4a-724b-4103-92d9-b3f42946bcf1,647235,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-28T08:55:52,20.880046,-156.699635,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
09012ec8-ceb9-4e43-a3a2-835cb817609c,623367,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-02T11:25:06,-64.46,-62.51,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,11131.95,,
090456e9-feb4-467d-b4fd-abcf22b077ad,635079,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-22T07:35:45,-64.44319,-62.9496,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,111319.49,,
0906372a-da34-4802-be3d-bd531e291b53,638359,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-26T09:36:20,19.914669,-155.993843,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
090d8829-de2f-4b71-b312-35ef78cfe1c4,633651,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-28T15:14:08,20.87,-156.7,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
090e94bb-6f05-435b-868a-c7b83eb68779,641539,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-15T17:10:10,-64.5,-61.76,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,11131.95,,
09118489-d9be-4ef8-a538-d4c03295a7a0,649564,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-09T14:25:06,20.75,-156.47,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
09158cef-9601-4d93-b205-5269e1e3e7b5,626126,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-07T14:11:03,20.88,-156.78,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
0916690b-70e3-4a93-a653-a6934a4dc3a3,640052,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-10,-65.12903,-64.04018,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
09183917-d249-4fc4-aa5e-1c995b7653be,624256,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-05T08:52:31,-64.14,-61.79,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,11131.95,,
091a99cb-8d0c-4892-9884-46fd07f215ac,644968,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-24T11:49:02,20.756801,-156.52359,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
092442e2-086f-4917-947c-e827d53b062e,656635,Physeter macrocephalus,Physeter macrocephalus,Sperm whale,2026-04-03T11:22,38.659758,-28.633294,Happywhale - Sperm whale in North Atlantic Ocean,HumanObservation,1,11131.95,,
09292168-904e-4a1a-b331-a8c4d1d54803,624770,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-06,19.62,-156.03,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
092a201b-da44-44e2-8929-d856cdb3356f,644519,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-21T10:35:24,34.269,-119.683,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
092ce631-5772-4101-aa1a-ab3ad2f84967,642958,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-20T09:31:01,20.746261,-156.477479,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
092e14f7-0570-49e7-889a-8f3d62726d41,638081,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-05T17:44:40,20.858369,-156.729803,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
093b5964-740e-4256-a718-c12a4bb82018,655870,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-16T14:17:41,48.451283,-123.195867,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
09405a35-d788-4370-8bf1-8921e5ff887c,634996,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-27T10:11:47,20.719982,-156.484631,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
0942c0a8-8762-4002-98bf-bfc91615604e,640473,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-12T09:37:37,20.712099,-156.496724,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
09436bf3-9b22-4221-afe7-8a4caa187d1c,655909,Grampus griseus,Grampus griseus,Risso's dolphin,2026-04-05T11:14:43,36.614282,-122.019508,Happywhale - Risso's dolphin in North Pacific Ocean,HumanObservation,1,11131.95,,
094d973b-665e-4d1c-8c1c-140ffb914ad8,639716,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-05T22:09:20,-66.928177,-67.299159,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
094dfc7c-9c1b-41af-9496-29c13f2bef3a,629629,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-17T08:22:32,-33.116566,17.879892,Happywhale - Humpback whale in South Atlantic Ocean,HumanObservation,1,1.11,,
094eb9b8-44e0-4305-af45-5b52fbaa09ad,639227,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-02-01T09:42:03,27.713095,-114.085784,Happywhale - Gray whale in North Pacific Ocean,HumanObservation,1,111319.49,,
09501f70-ab78-41c4-bddd-d37755482ecd,648860,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-07T13:35:36,-67.476997,-67.817328,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,111319.49,,
0952ca30-de88-4fe2-bd8a-f31d96be4bf3,647024,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-03T14:56:07,-64.580322,-61.694948,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,111319.49,,
09532a18-0ea4-42a1-a60b-99121fd413a3,641049,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-11T16:34:33,20.88,-156.78,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
09557520-cd5f-41f6-bd5b-309f3ba22eac,626354,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-10T11:30:30,-64.547508,-61.975267,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
095635c3-b54f-4840-b849-d05ee02218e2,651528,Orcinus orca,Orcinus orca,Killer whale,2026-03-12T08:00,22.8938,-109.8156,Happywhale - Killer whale in North Pacific Ocean,HumanObservation,1,1.11,,
095a1fd3-6719-40ca-acff-859b91c5e6b7,648310,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-05T11:30:03,20.89692,-156.733793,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
095bb628-4998-4fec-a318-ab032548bba8,632578,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-28T13:15:12,-34.077263,18.302987,Happywhale - Humpback whale in South Atlantic Ocean,HumanObservation,1,1.11,,
0964fcd2-41fb-463a-8efc-4c37cc758e08,636077,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-23T15:34:21,22.895815,-110.059844,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
096a1924-d0e8-4b43-b921-f1980e1c04e1,643768,Grampus griseus,Grampus griseus,Risso's dolphin,2026-02-21T07:43:30,36.617965,-121.872022,Happywhale - Risso's dolphin in North Pacific Ocean,HumanObservation,1,1.11,,
09805382-a240-419b-afe4-d4f35c9d4843,629538,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-01-18T15:28:55,36.581243,-121.999046,Happywhale - Gray whale in North Pacific Ocean,HumanObservation,1,111319.49,,
0984d935-0f6b-45b8-8564-e0359aea5e78,645123,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-25T15:41:58,-64.87276,-62.90698,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
09858215-6350-4944-ab34-ff2c3164c69e,633835,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-21T20:07:42,22.83,-109.9,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
098b2432-54a9-400d-b5d6-eb5c4d17c317,638309,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-08T12:21:58,20.799073,-156.627359,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
098f87cc-ebb6-4136-a6cb-04a846ae7ba0,634783,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-30T10:33:35,-33.476901,18.042872,Happywhale - Humpback whale in South Atlantic Ocean,HumanObservation,1,111319.49,,
0995556b-b582-4302-b2ca-fe7ea0f1aea0,640192,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-27T13:38:03,20.78,-156.5,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
0997b67e-20db-4663-9ebd-5c35439002bc,652392,Grampus griseus,Grampus griseus,Risso's dolphin,2026-03-24T10:06:15,36.817792,-121.965372,Happywhale - Risso's dolphin in North Pacific Ocean,HumanObservation,1,1.11,,
09a06c79-1a76-4bb4-9503-3694a6302cd4,648432,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-27T14:40:09,20.753864,-156.537448,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
09a32050-d03e-4aa2-8526-ef970c95a1e0,656247,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-06T12:11:57,20.822979,-156.672309,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
09a65a96-4430-4195-a6a9-3b5ddd693f2f,653602,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-24T18:55:39,-64.8635,-63.204,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,1.11,,
09a7ccd4-ef69-49ca-ab65-4756d9d062be,632568,Grampus griseus,Grampus griseus,Risso's dolphin,2026-01-24T11:59:05,34.074,-119.833,Happywhale - Risso's dolphin in North Pacific Ocean,HumanObservation,1,11131.95,,
09adb6dd-1419-4b10-b99d-261ab6b123ab,638100,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-04T10:54:45,20.876503,-156.733412,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
09af6876-fa21-4c2e-9c71-e8fdcc36f2fb,631140,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-23T09:37:58,-64.250907,-61.975408,Happywhale - Humpback whale in Southern Ocean,HumanObservation,1,111319.49,,
09b6234c-7ded-4d3b-9df1-1ecbb7cea946,648522,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-03-04T10:54:47,20.87,-156.7,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,11131.95,,
09bfaae9-9c94-4ab8-9d7f-47bf3e3a83d2,628989,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-02T12:52:10,22.930858,-109.794546,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,111319.49,,
09c4160a-0e16-44b7-9009-81be5c7eea33,640653,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-12T11:03:37,20.743742,-156.536768,Happywhale - Humpback whale in North Pacific Ocean,HumanObservation,1,1.11,,
09c9d1d2-39e3-4729-ba9e-b3f33426b7ae,638369,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-02-07T11:44:53,-33.987736,18.281312,Happywhale - Humpback whale in South Atlantic Ocean,HumanObservation,1,1.11,,
09ca11c8-4d8a-42b6-a074-4426be924e83,655371,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-02-20,24.6,-112,Happywhale - Gray whale in North Pacific Ocean,HumanObservation,1,111319.49,,
09ca4f96-eb31-41bd-82c0-02dcd7eea337,651194,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-01-25T13:59:46,64.15466,-21.920543,Happywhale - Humpback whale in North Atlantic Ocean,HumanObservation,1,111319.49,,
