id,occurrenceID,scientificName,species,vernacularName,eventDate,decimalLatitude,decimalLongitude,datasetName,basisOfRecord,individualCount,coordinateUncertaintyInMeters,depth,sst
mock-4207-302,mock-occ-4207-302,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-23T07:22:18.600813Z,33.191336,-119.061149,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,400,70,15.1
mock-4207-176,mock-occ-4207-176,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-23T06:49:13.923716Z,34.192657,-119.373373,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,22,16.42
mock-4207-91,mock-occ-4207-91,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-23T06:16:22.139876Z,34.442794,-116.889706,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,80,35,15.4
mock-4207-155,mock-occ-4207-155,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-23T06:16:08.467937Z,33.931627,-117.852529,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,80,64,17.76
mock-4207-125,mock-occ-4207-125,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-23T03:43:42.445610Z,34.055211,-118.964575,BlueGuard Synthetic Recent Whale Feed,MachineObservation,4,250,58,18.48
mock-4207-6,mock-occ-4207-6,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-23T01:04:08.762957Z,33.499213,-118.825884,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,58,18.12
mock-4207-308,mock-occ-4207-308,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-23T00:29:52.542618Z,33.038381,-119.487729,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,41,15.81
mock-4207-293,mock-occ-4207-293,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-23T00:25:50.821941Z,34.115263,-119.869834,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,41,17.62
mock-4207-28,mock-occ-4207-28,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-23T00:08:40.952740Z,34.526356,-119.979161,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,80,35,18.47
mock-4207-118,mock-occ-4207-118,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-22T23:18:49.642461Z,33.835916,-118.576795,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,250,22,16.24
mock-4207-15,mock-occ-4207-15,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-22T21:46:30.463941Z,33.379519,-118.741301,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,80,41,17.02
mock-4207-180,mock-occ-4207-180,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-22T20:44:11.197654Z,34.155681,-117.334788,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,180,64,19.13
mock-4207-31,mock-occ-4207-31,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-22T20:04:11.202455Z,33.504841,-118.654769,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,70,16.36
mock-4207-86,mock-occ-4207-86,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-22T20:03:23.869759Z,34.316171,-119.484609,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,120,35,16.39
mock-4207-144,mock-occ-4207-144,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-22T17:48:40.223523Z,33.166389,-115.992231,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,400,41,18.21
mock-4207-74,mock-occ-4207-74,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-22T17:47:53.273279Z,33.164178,-116.975349,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,80,22,14.79
mock-4207-226,mock-occ-4207-226,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-22T17:32:35.004712Z,33.191903,-119.423614,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,70,16.58
mock-4207-69,mock-occ-4207-69,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-22T16:19:01.969414Z,32.95229,-119.685488,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,180,41,17.02
mock-4207-229,mock-occ-4207-229,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-22T16:08:39.274458Z,33.339355,-119.87248,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,80,92,17.44
mock-4207-311,mock-occ-4207-311,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-22T15:23:48.341820Z,33.222656,-120.418918,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,80,70,18.03
mock-4207-296,mock-occ-4207-296,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-22T13:13:04.630788Z,33.417106,-117.244608,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,70,16.13
mock-4207-132,mock-occ-4207-132,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-22T12:18:42.415471Z,33.733418,-118.267064,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,92,13.44
mock-4207-122,mock-occ-4207-122,Physeter macrocephalus,Physeter macrocephalus,Sperm whale,2026-04-22T11:26:34.746057Z,33.322775,-116.446614,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,120,92,14.96
mock-4207-162,mock-occ-4207-162,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-22T11:12:10.361150Z,33.233822,-117.223423,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,41,19.08
mock-4207-163,mock-occ-4207-163,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-22T10:37:32.759336Z,33.651123,-118.393055,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,400,64,15.91
mock-4207-106,mock-occ-4207-106,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-22T10:09:02.833419Z,33.930917,-117.700553,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,80,41,14.13
mock-4207-287,mock-occ-4207-287,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-22T09:31:07.006353Z,33.141991,-117.338671,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,64,16.93
mock-4207-103,mock-occ-4207-103,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-22T09:28:03.162186Z,33.515664,-118.700474,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,64,14.89
mock-4207-3,mock-occ-4207-3,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-22T08:27:50.734072Z,33.226456,-119.683879,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,400,41,13.23
mock-4207-72,mock-occ-4207-72,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-22T07:59:13.647904Z,33.761197,-118.103707,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,120,64,15.31
mock-4207-168,mock-occ-4207-168,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-22T07:36:40.274445Z,33.293494,-118.856704,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,22,14.86
mock-4207-75,mock-occ-4207-75,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-22T07:04:16.745446Z,34.355811,-119.344592,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,250,41,18.19
mock-4207-303,mock-occ-4207-303,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-22T05:14:12.710274Z,34.133368,-119.333193,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,64,15.63
mock-4207-143,mock-occ-4207-143,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-22T04:48:52.829211Z,33.673213,-118.440171,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,35,18.2
mock-4207-65,mock-occ-4207-65,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-22T02:43:31.747515Z,34.001993,-117.806547,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,120,35,15.0
mock-4207-121,mock-occ-4207-121,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-22T02:19:57.641667Z,34.01069,-117.008774,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,58,18.08
mock-4207-245,mock-occ-4207-245,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-22T00:57:51.214903Z,33.788129,-118.495554,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,80,92,17.3
mock-4207-41,mock-occ-4207-41,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-21T23:43:14.351458Z,33.819082,-118.003773,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,22,15.34
mock-4207-14,mock-occ-4207-14,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-21T21:44:22.116155Z,33.183097,-119.671805,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,80,35,15.41
mock-4207-167,mock-occ-4207-167,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-21T20:35:20.928628Z,33.700708,-118.182035,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,80,70,13.79
mock-4207-218,mock-occ-4207-218,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T17:41:06.769769Z,34.153902,-117.030489,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,22,17.31
mock-4207-124,mock-occ-4207-124,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T17:30:22.449528Z,34.323818,-119.17965,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,70,13.45
mock-4207-198,mock-occ-4207-198,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-21T16:09:11.505262Z,33.406563,-119.237191,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,180,70,15.09
mock-4207-289,mock-occ-4207-289,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T15:58:05.744604Z,33.194053,-120.141517,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,92,18.03
mock-4207-316,mock-occ-4207-316,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-21T13:17:36.659571Z,32.997247,-116.656116,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,250,22,18.76
mock-4207-126,mock-occ-4207-126,Physeter macrocephalus,Physeter macrocephalus,Sperm whale,2026-04-21T12:31:36.555013Z,33.256653,-119.555224,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,64,14.37
mock-4207-304,mock-occ-4207-304,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-21T12:19:12.040494Z,33.094964,-119.64945,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,70,15.42
mock-4207-224,mock-occ-4207-224,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-21T11:58:02.099803Z,33.346317,-119.844411,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,58,17.96
mock-4207-158,mock-occ-4207-158,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-21T11:55:26.843960Z,32.817808,-119.871029,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,64,15.26
mock-4207-111,mock-occ-4207-111,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T10:19:37.294199Z,33.588729,-117.693846,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,22,15.89
mock-4207-188,mock-occ-4207-188,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T09:12:17.623210Z,33.007342,-119.399375,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,120,64,14.95
mock-4207-233,mock-occ-4207-233,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T08:45:49.440150Z,33.968793,-117.949989,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,400,92,16.09
mock-4207-274,mock-occ-4207-274,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T08:37:11.537178Z,33.872526,-117.750936,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,250,41,16.68
mock-4207-183,mock-occ-4207-183,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-21T07:30:17.280969Z,34.202795,-119.031109,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,180,35,15.96
mock-4207-254,mock-occ-4207-254,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-21T06:46:17.313163Z,34.401202,-119.898722,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,250,41,13.75
mock-4207-20,mock-occ-4207-20,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-21T06:41:45.995765Z,34.193562,-119.918568,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,250,22,18.78
mock-4207-104,mock-occ-4207-104,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T06:18:39.653563Z,33.204322,-119.166995,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,400,92,13.95
mock-4207-117,mock-occ-4207-117,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-21T04:46:48.051710Z,33.911121,-118.524331,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,400,70,17.18
mock-4207-222,mock-occ-4207-222,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T04:39:27.080380Z,33.886161,-117.586265,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,400,41,14.8
mock-4207-196,mock-occ-4207-196,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-21T04:33:46.774619Z,34.167654,-119.417572,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,80,64,16.18
mock-4207-260,mock-occ-4207-260,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-21T04:28:34.566411Z,34.053223,-117.671758,BlueGuard Synthetic Recent Whale Feed,MachineObservation,3,400,58,18.79
mock-4207-150,mock-occ-4207-150,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-21T00:35:27.993746Z,33.602263,-117.981602,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,80,70,17.34
mock-4207-217,mock-occ-4207-217,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-20T23:35:36.842937Z,33.801256,-118.142104,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,80,41,17.24
mock-4207-199,mock-occ-4207-199,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-20T23:34:19.585391Z,33.75952,-118.159475,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,180,22,18.15
mock-4207-312,mock-occ-4207-312,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-20T23:11:15.784517Z,33.44814,-117.386347,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,250,92,14.49
mock-4207-247,mock-occ-4207-247,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T21:17:43.025854Z,34.3403,-117.260793,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,120,70,15.61
mock-4207-8,mock-occ-4207-8,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T18:28:00.236663Z,33.30707,-117.118762,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,64,14.6
mock-4207-115,mock-occ-4207-115,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T18:16:23.620046Z,33.81746,-118.554855,BlueGuard Synthetic Recent Whale Feed,MachineObservation,3,80,22,17.39
mock-4207-213,mock-occ-4207-213,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-20T17:36:50.949332Z,34.026415,-119.43929,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,250,22,17.01
mock-4207-2,mock-occ-4207-2,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-20T17:35:49.752574Z,34.563073,-120.384822,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,120,70,15.28
mock-4207-173,mock-occ-4207-173,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T17:23:01.890708Z,33.80387,-118.047377,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,400,35,13.62
mock-4207-130,mock-occ-4207-130,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-20T17:18:18.432379Z,34.415453,-117.275263,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,80,58,18.17
mock-4207-273,mock-occ-4207-273,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-20T13:25:18.303788Z,34.038603,-117.460486,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,35,14.81
mock-4207-255,mock-occ-4207-255,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-20T13:24:11.348805Z,33.310967,-117.496557,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,120,35,18.6
mock-4207-171,mock-occ-4207-171,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-20T12:43:38.578734Z,34.1993,-116.988533,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,58,17.58
mock-4207-49,mock-occ-4207-49,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T11:54:34.014715Z,34.158476,-119.913897,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,64,17.55
mock-4207-307,mock-occ-4207-307,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T11:02:40.808753Z,34.011931,-116.74055,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,70,17.76
mock-4207-215,mock-occ-4207-215,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T10:55:02.771881Z,34.642471,-120.503347,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,250,70,19.34
mock-4207-276,mock-occ-4207-276,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T10:09:33.049376Z,34.378736,-116.654967,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,180,22,18.81
mock-4207-114,mock-occ-4207-114,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-20T09:21:11.777970Z,33.499479,-118.906744,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,400,41,16.11
mock-4207-35,mock-occ-4207-35,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T08:53:35.992368Z,33.443711,-117.294195,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,250,35,18.17
mock-4207-212,mock-occ-4207-212,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-20T05:12:16.264769Z,34.31983,-117.124054,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,250,70,18.66
mock-4207-12,mock-occ-4207-12,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T04:54:06.143398Z,33.274224,-119.404107,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,180,58,15.95
mock-4207-66,mock-occ-4207-66,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T03:07:29.652679Z,34.447119,-119.481683,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,250,41,16.37
mock-4207-90,mock-occ-4207-90,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T02:19:02.179513Z,34.012179,-117.693461,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,120,58,19.05
mock-4207-140,mock-occ-4207-140,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-20T01:52:16.025485Z,34.286606,-119.415254,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,80,35,17.52
mock-4207-197,mock-occ-4207-197,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-20T00:00:22.869694Z,33.500743,-117.679392,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,180,64,18.02
mock-4207-295,mock-occ-4207-295,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T23:56:53.408129Z,34.02002,-119.018096,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,400,35,18.1
mock-4207-294,mock-occ-4207-294,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-19T23:05:04.238092Z,33.736074,-118.242278,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,80,35,15.16
mock-4207-207,mock-occ-4207-207,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T22:39:32.165196Z,33.616008,-118.650305,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,64,18.36
mock-4207-80,mock-occ-4207-80,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-19T22:35:38.072261Z,34.528813,-117.045083,BlueGuard Synthetic Recent Whale Feed,MachineObservation,4,400,35,19.25
mock-4207-145,mock-occ-4207-145,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-19T21:56:49.308512Z,32.78782,-115.847508,BlueGuard Synthetic Recent Whale Feed,MachineObservation,3,120,70,16.41
mock-4207-172,mock-occ-4207-172,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T21:49:15.588175Z,33.943118,-119.174557,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,180,35,14.91
mock-4207-50,mock-occ-4207-50,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-19T20:56:53.113121Z,33.109292,-116.536097,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,80,58,17.29
mock-4207-258,mock-occ-4207-258,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-19T20:30:55.248187Z,33.191181,-116.621075,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,180,64,17.8
mock-4207-246,mock-occ-4207-246,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-19T19:25:07.599235Z,33.179275,-119.07174,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,250,64,19.33
mock-4207-280,mock-occ-4207-280,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-19T19:19:49.019624Z,34.306932,-119.875641,BlueGuard Synthetic Recent Whale Feed,MachineObservation,3,400,41,17.47
mock-4207-170,mock-occ-4207-170,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-19T17:00:07.325376Z,33.352037,-117.73454,BlueGuard Synthetic Recent Whale Feed,MachineObservation,4,180,70,14.07
mock-4207-297,mock-occ-4207-297,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T16:55:51.158502Z,33.548009,-117.432744,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,64,19.38
mock-4207-34,mock-occ-4207-34,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-19T15:16:23.543009Z,33.27318,-120.219787,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,180,58,17.07
mock-4207-148,mock-occ-4207-148,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T14:48:40.973979Z,33.828667,-117.905913,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,64,15.49
mock-4207-185,mock-occ-4207-185,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-19T14:40:41.205736Z,34.035425,-117.503424,BlueGuard Synthetic Recent Whale Feed,MachineObservation,4,250,64,17.94
mock-4207-24,mock-occ-4207-24,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T13:43:36.453148Z,33.173395,-120.417752,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,64,18.74
mock-4207-221,mock-occ-4207-221,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-19T13:21:32.241854Z,33.307154,-119.252232,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,180,64,17.74
mock-4207-93,mock-occ-4207-93,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-19T08:01:28.263120Z,33.822967,-118.02722,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,120,41,14.44
mock-4207-159,mock-occ-4207-159,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-19T07:24:18.909121Z,33.786705,-118.416838,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,180,22,14.3
mock-4207-51,mock-occ-4207-51,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-19T06:07:46.477458Z,33.441124,-117.239753,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,120,22,17.77
mock-4207-92,mock-occ-4207-92,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-19T06:02:06.132259Z,34.571384,-116.412978,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,35,18.56
mock-4207-194,mock-occ-4207-194,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T05:00:27.974059Z,33.782956,-117.985168,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,250,35,18.49
mock-4207-45,mock-occ-4207-45,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T03:10:50.212777Z,33.49626,-117.766368,BlueGuard Synthetic Recent Whale Feed,MachineObservation,1,120,64,15.0
mock-4207-141,mock-occ-4207-141,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-19T02:28:31.778927Z,33.666065,-118.514648,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,120,64,17.15
mock-4207-264,mock-occ-4207-264,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-19T00:36:41.597951Z,33.645909,-117.910319,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,80,22,15.0
mock-4207-225,mock-occ-4207-225,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-19T00:04:14.738159Z,33.828696,-118.048751,BlueGuard Synthetic Recent Whale Feed,MachineObservation,3,80,35,16.72
mock-4207-64,mock-occ-4207-64,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T22:30:55.510033Z,33.972787,-118.752203,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,22,14.99
mock-4207-105,mock-occ-4207-105,Megaptera novaeangliae,Megaptera novaeangliae,Humpback whale,2026-04-18T22:25:20.159133Z,34.281148,-116.95049,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,180,22,16.07
mock-4207-205,mock-occ-4207-205,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-18T21:58:06.709511Z,33.576886,-117.862233,BlueGuard Synthetic Recent Whale Feed,MachineObservation,2,80,22,17.15
mock-4207-152,mock-occ-4207-152,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T21:04:07.110436Z,33.631687,-117.699907,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,120,41,17.63
mock-4207-261,mock-occ-4207-261,Balaenoptera physalus,Balaenoptera physalus,Fin whale,2026-04-18T20:42:04.369898Z,33.280898,-119.699528,BlueGuard Synthetic Recent Whale Feed,HumanObservation,2,80,41,17.17
mock-4207-156,mock-occ-4207-156,Balaenoptera musculus,Balaenoptera musculus,Blue whale,2026-04-18T19:55:48.585722Z,33.824603,-117.990635,BlueGuard Synthetic Recent Whale Feed,HumanObservation,3,400,70,14.77
mock-4207-108,mock-occ-4207-108,Eschrichtius robustus,Eschrichtius robustus,Gray whale,2026-04-18T19:39:42.093677Z,33.913684,-119.275009,BlueGuard Synthetic Recent Whale Feed,HumanObservation,4,250,64,18.88
mock-4207-36,mock-occ-4207-36,Physeter macrocephalus,Physeter macrocephalus,Sperm whale,2026-04-18T17:04:45.561397Z,33.361757,-119.494599,BlueGuard Synthetic Recent Whale Feed,HumanObservation,1,400,70,18.93
